Sentence_A,Sentence_B,origin,frequency,freq_cat,pair_id,rating_anticonic_causal,rating_iconic_causal,rating_anticonic_temporal,rating_iconic_temporal,human_preferred_connective,human_preferred_connective_desc,human_preferred_connective_unrel,tested_relation,tested_order,relation_human,order_human,condition_human,tested_connective,additional_dimension
The girl baked the cake.,The girl turned off the oven.,Descript,0,1_rare,313,1.7333333333333334,5.066666666666666,2.2,8.2,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",because,none
The girl baked the cake.,The girl turned off the oven.,Descript,0,1_rare,313,1.7333333333333334,5.066666666666666,2.2,8.2,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",so,none
The girl baked the cake.,The girl turned off the oven.,Descript,0,1_rare,313,1.7333333333333334,5.066666666666666,2.2,8.2,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",then,none
The girl turned off the oven.,The girl baked the cake.,Descript,0,1_rare,313,6.6,1.5333333333333334,9.4,1.8,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",after,none
The girl turned off the oven.,The girl baked the cake.,Descript,0,1_rare,313,6.6,1.5333333333333334,9.4,1.8,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",because,none
The girl turned off the oven.,The girl baked the cake.,Descript,0,1_rare,313,6.6,1.5333333333333334,9.4,1.8,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",so,none
The girl turned off the oven.,The girl baked the cake.,Descript,0,1_rare,313,6.6,1.5333333333333334,9.4,1.8,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",then,none
The chef baked the cake.,The chef removed the cake from the oven.,Descript,81,3_common,314,2.7333333333333334,5.133333333333334,1.8666666666666667,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",after,none
The chef baked the cake.,The chef removed the cake from the oven.,Descript,9,2_uncommon,314,2.7333333333333334,5.133333333333334,1.8666666666666667,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",because,none
The chef baked the cake.,The chef removed the cake from the oven.,Descript,55,2_uncommon,314,2.7333333333333334,5.133333333333334,1.8666666666666667,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",so,none
The chef baked the cake.,The chef removed the cake from the oven.,Descript,159,3_common,314,2.7333333333333334,5.133333333333334,1.8666666666666667,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",then,none
The chef removed the cake from the oven.,The chef baked the cake.,Descript,131,3_common,314,5.733333333333333,3.533333333333333,7.466666666666667,1.933333333333333,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",after,none
The chef removed the cake from the oven.,The chef baked the cake.,Descript,7,2_uncommon,314,5.733333333333333,3.533333333333333,7.466666666666667,1.933333333333333,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",because,none
The chef removed the cake from the oven.,The chef baked the cake.,Descript,15,2_uncommon,314,5.733333333333333,3.533333333333333,7.466666666666667,1.933333333333333,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",so,none
The chef removed the cake from the oven.,The chef baked the cake.,Descript,85,3_common,314,5.733333333333333,3.533333333333333,7.466666666666667,1.933333333333333,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",then,none
The mother decorated the cake.,The mother served the cake to the family.,Descript,18,2_uncommon,315,2.8,3.933333333333333,3.6,9.333333333333334,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",after,none
The mother decorated the cake.,The mother served the cake to the family.,Descript,5,2_uncommon,315,2.8,3.933333333333333,3.6,9.333333333333334,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",because,none
The mother decorated the cake.,The mother served the cake to the family.,Descript,8,2_uncommon,315,2.8,3.933333333333333,3.6,9.333333333333334,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",so,none
The mother decorated the cake.,The mother served the cake to the family.,Descript,28,2_uncommon,315,2.8,3.933333333333333,3.6,9.333333333333334,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",then,none
The mother served the cake to the family.,The mother decorated the cake.,Descript,10,2_uncommon,315,3.6,2.466666666666667,5.8,1.8,after,anticonic_temp,other,temporal,A follows B,no_rel,none,Unrelated,after,none
The mother served the cake to the family.,The mother decorated the cake.,Descript,2,1_rare,315,3.6,2.466666666666667,5.8,1.8,after,anticonic_temp,other,temporal,A follows B,no_rel,none,Unrelated,because,none
The mother served the cake to the family.,The mother decorated the cake.,Descript,10,2_uncommon,315,3.6,2.466666666666667,5.8,1.8,after,anticonic_temp,other,temporal,A follows B,no_rel,none,Unrelated,so,none
The mother served the cake to the family.,The mother decorated the cake.,Descript,11,2_uncommon,315,3.6,2.466666666666667,5.8,1.8,after,anticonic_temp,other,temporal,A follows B,no_rel,none,Unrelated,then,none
The child ate the cake.,The mum cut the cake into pieces.,Descript,129,3_common,316,6.066666666666666,3.066666666666667,8.0,2.0,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",after,none
The child ate the cake.,The mum cut the cake into pieces.,Descript,60,3_common,316,6.066666666666666,3.066666666666667,8.0,2.0,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",because,none
The child ate the cake.,The mum cut the cake into pieces.,Descript,257,3_common,316,6.066666666666666,3.066666666666667,8.0,2.0,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",so,none
The child ate the cake.,The mum cut the cake into pieces.,Descript,143,3_common,316,6.066666666666666,3.066666666666667,8.0,2.0,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",then,none
The mum cut the cake into pieces.,The child ate the cake.,Descript,51,2_uncommon,316,2.1333333333333333,6.933333333333334,4.066666666666666,8.933333333333334,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",after,none
The mum cut the cake into pieces.,The child ate the cake.,Descript,83,3_common,316,2.1333333333333333,6.933333333333334,4.066666666666666,8.933333333333334,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",because,none
The mum cut the cake into pieces.,The child ate the cake.,Descript,217,3_common,316,2.1333333333333333,6.933333333333334,4.066666666666666,8.933333333333334,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",so,none
The mum cut the cake into pieces.,The child ate the cake.,Descript,162,3_common,316,2.1333333333333333,6.933333333333334,4.066666666666666,8.933333333333334,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",then,none
The man found the local library.,The man registered for a library card.,Descript,101,3_common,317,3.2666666666666666,9.0,5.2,9.2,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",after,none
The man found the local library.,The man registered for a library card.,Descript,56,2_uncommon,317,3.2666666666666666,9.0,5.2,9.2,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",because,none
The man found the local library.,The man registered for a library card.,Descript,134,3_common,317,3.2666666666666666,9.0,5.2,9.2,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",so,none
The man found the local library.,The man registered for a library card.,Descript,176,3_common,317,3.2666666666666666,9.0,5.2,9.2,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",then,none
The man registered for a library card.,The man found the local library.,Descript,115,3_common,317,7.266666666666667,4.2,8.733333333333333,5.066666666666666,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",after,none
The man registered for a library card.,The man found the local library.,Descript,81,3_common,317,7.266666666666667,4.2,8.733333333333333,5.066666666666666,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",because,none
The man registered for a library card.,The man found the local library.,Descript,275,3_common,317,7.266666666666667,4.2,8.733333333333333,5.066666666666666,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",so,none
The man registered for a library card.,The man found the local library.,Descript,187,3_common,317,7.266666666666667,4.2,8.733333333333333,5.066666666666666,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",then,none
The man asked the librarian for a book.,The man walked into the library.,Descript,198,3_common,318,5.733333333333333,2.4,7.066666666666666,1.6666666666666667,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",after,none
The man asked the librarian for a book.,The man walked into the library.,Descript,92,3_common,318,5.733333333333333,2.4,7.066666666666666,1.6666666666666667,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",because,none
The man asked the librarian for a book.,The man walked into the library.,Descript,258,3_common,318,5.733333333333333,2.4,7.066666666666666,1.6666666666666667,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",so,none
The man asked the librarian for a book.,The man walked into the library.,Descript,383,3_common,318,5.733333333333333,2.4,7.066666666666666,1.6666666666666667,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",then,none
The man walked into the library.,The man asked the librarian for a book.,Descript,365,3_common,318,2.8666666666666667,5.8,2.8666666666666667,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",after,none
The man walked into the library.,The man asked the librarian for a book.,Descript,81,3_common,318,2.8666666666666667,5.8,2.8666666666666667,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",because,none
The man walked into the library.,The man asked the librarian for a book.,Descript,318,3_common,318,2.8666666666666667,5.8,2.8666666666666667,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",so,none
The man walked into the library.,The man asked the librarian for a book.,Descript,418,3_common,318,2.8666666666666667,5.8,2.8666666666666667,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",then,none
Kevin browsed the sections of the library.,Kevin found the book he was looking for.,Descript,0,1_rare,319,3.2666666666666666,8.533333333333333,3.733333333333333,8.533333333333333,so,iconic_caus,so,temporal,B follows A,Causal,"A,B","Causal-A,B",after,none
Kevin browsed the sections of the library.,Kevin found the book he was looking for.,Descript,0,1_rare,319,3.2666666666666666,8.533333333333333,3.733333333333333,8.533333333333333,so,iconic_caus,so,temporal,B follows A,Causal,"A,B","Causal-A,B",because,none
Kevin browsed the sections of the library.,Kevin found the book he was looking for.,Descript,1,1_rare,319,3.2666666666666666,8.533333333333333,3.733333333333333,8.533333333333333,so,iconic_caus,so,temporal,B follows A,Causal,"A,B","Causal-A,B",so,none
Kevin browsed the sections of the library.,Kevin found the book he was looking for.,Descript,0,1_rare,319,3.2666666666666666,8.533333333333333,3.733333333333333,8.533333333333333,so,iconic_caus,so,temporal,B follows A,Causal,"A,B","Causal-A,B",then,none
Kevin found the book he was looking for.,Kevin browsed the sections of the library.,Descript,1,1_rare,319,8.866666666666667,3.933333333333333,8.8,5.0,because,anticonic_caus,because,temporal,A follows B,Causal,"B,A","Causal-B,A",after,none
Kevin found the book he was looking for.,Kevin browsed the sections of the library.,Descript,0,1_rare,319,8.866666666666667,3.933333333333333,8.8,5.0,because,anticonic_caus,because,temporal,A follows B,Causal,"B,A","Causal-B,A",because,none
Kevin found the book he was looking for.,Kevin browsed the sections of the library.,Descript,0,1_rare,319,8.866666666666667,3.933333333333333,8.8,5.0,because,anticonic_caus,because,temporal,A follows B,Causal,"B,A","Causal-B,A",so,none
Kevin found the book he was looking for.,Kevin browsed the sections of the library.,Descript,1,1_rare,319,8.866666666666667,3.933333333333333,8.8,5.0,because,anticonic_caus,because,temporal,A follows B,Causal,"B,A","Causal-B,A",then,none
The girl let the paint dry,The girl painted a portrait.,Descript,0,1_rare,320,5.8,2.466666666666667,8.2,2.4,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",after,none
The girl let the paint dry,The girl painted a portrait.,Descript,0,1_rare,320,5.8,2.466666666666667,8.2,2.4,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",because,none
The girl let the paint dry,The girl painted a portrait.,Descript,0,1_rare,320,5.8,2.466666666666667,8.2,2.4,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",so,none
The girl let the paint dry,The girl painted a portrait.,Descript,40,2_uncommon,320,5.8,2.466666666666667,8.2,2.4,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",then,none
The girl painted a portrait.,The girl let the paint dry,Descript,0,1_rare,320,1.4666666666666666,6.066666666666666,2.2666666666666666,9.066666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",after,none
The girl painted a portrait.,The girl let the paint dry,Descript,0,1_rare,320,1.4666666666666666,6.066666666666666,2.2666666666666666,9.066666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",because,none
The girl painted a portrait.,The girl let the paint dry,Descript,1,1_rare,320,1.4666666666666666,6.066666666666666,2.2666666666666666,9.066666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",so,none
The girl painted a portrait.,The girl let the paint dry,Descript,8,2_uncommon,320,1.4666666666666666,6.066666666666666,2.2666666666666666,9.066666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",then,none
The boy chose a book.,The boy walked to the bookshelves.,Descript,41,2_uncommon,321,4.866666666666666,3.1333333333333333,7.533333333333333,4.0,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",after,none
The boy chose a book.,The boy walked to the bookshelves.,Descript,123,3_common,321,4.866666666666666,3.1333333333333333,7.533333333333333,4.0,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",because,none
The boy chose a book.,The boy walked to the bookshelves.,Descript,117,3_common,321,4.866666666666666,3.1333333333333333,7.533333333333333,4.0,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",so,none
The boy chose a book.,The boy walked to the bookshelves.,Descript,108,3_common,321,4.866666666666666,3.1333333333333333,7.533333333333333,4.0,after,anticonic_temp,after,temporal,A follows B,Temporal,"B,A","Temporal-B,A",then,none
The boy walked to the bookshelves.,The boy chose a book.,Descript,35,2_uncommon,321,3.0,6.933333333333334,4.4,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",after,none
The boy walked to the bookshelves.,The boy chose a book.,Descript,51,2_uncommon,321,3.0,6.933333333333334,4.4,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",because,none
The boy walked to the bookshelves.,The boy chose a book.,Descript,149,3_common,321,3.0,6.933333333333334,4.4,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",so,none
The boy walked to the bookshelves.,The boy chose a book.,Descript,67,3_common,321,3.0,6.933333333333334,4.4,8.666666666666666,then,iconic_temp,then,temporal,B follows A,Temporal,"A,B","Temporal-A,B",then,none
Katy braided her hair.,Katy took a scrunchie.,Descript,0,1_rare,322,2.7333333333333334,4.0,6.133333333333334,6.4,then,iconic_temp,then,temporal,A follows B,Temporal,"A,B","Temporal-A,B",after,none
Katy braided her hair.,Katy took a scrunchie.,Descript,0,1_rare,322,2.7333333333333334,4.0,6.133333333333334,6.4,then,iconic_temp,then,temporal,A follows B,Temporal,"A,B","Temporal-A,B",because,none
Katy braided her hair.,Katy took a scrunchie.,Descript,6,2_uncommon,322,2.7333333333333334,4.0,6.133333333333334,6.4,then,iconic_temp,then,temporal,A follows B,Temporal,"A,B","Temporal-A,B",so,none
